Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score
4407,8.0,1432.0,982.0,1.0,0.0,5.0,Mon Aug 03 01:27:40 +0000 2015,,"Pennsylvania, USA",(()Melissa()),53554.0,all jews are,jews,1blessedbee,Tue Sep 19 17:52:51 +0000 2017,"#AntiSemitism.
Just cause Jews are 43% of top 1% many have no empathy is no reason to blame ALL Jews.
Oh, you're pr… https://t.co/qVY4amqZIC",3400737969.0,Hate speech,0.0
4408,0.0,637.0,857.0,0.0,1.0,0.0,Thu Sep 22 02:14:21 +0000 2016,7.555564643625943e+17,"Los Angeles, CA",Baseless22,22962.0,all jews are,jews,Baseless22,Tue Sep 19 17:52:11 +0000 2017,"@JasonAndrews220 Can't blame all Jews though. Some globalists are white, some are Luciferian, some atheist..",7.787794373156987e+17,Hate speech,-0.4404
4413,0.0,278.0,376.0,0.0,3.0,0.0,Thu Dec 04 00:56:53 +0000 2008,636308238.0,"Seattle, WA",❄️ ThisIsFine ❄️,10625.0,all jews are,jews,shrikex0r,Tue Sep 19 16:37:16 +0000 2017,"@jnassetta @ChrisNich_39 @jaketapper Yeah no, those are the same thing. You don't get to say ""all Jews should be ex… https://t.co/69uabwVLDV",17855036.0,Hate speech,0.0
4414,20.0,960.0,170.0,0.0,0.0,9.0,Fri Mar 13 05:41:59 +0000 2015,3076111561.0,"Los Angeles, CA",Remembrancer Mx,17996.0,all jews are,jews,RemembrancerMx,Tue Sep 19 16:32:27 +0000 2017,"""I hate Communists"" isn't even in the same ballpark as ""let's gas all disabled folk &amp; Jews."" Nazi beliefs ARE violence.",3076111561.0,Hate speech,0.0
4416,1.0,1594.0,1217.0,0.0,1.0,0.0,Mon Oct 12 19:58:13 +0000 2009,402181258.0,Earth,Seitan Worshipper 🍱🌹,49058.0,all jews are,jews,TheLibertyLamp,Tue Sep 19 14:54:05 +0000 2017,"@RichardBSpencer No not all neocons are Jews. Cheney, Rice, Gingrich...none of them are Jews. Very few Jews in Bush… https://t.co/dBFGlEr2aI",81914168.0,Hate speech,0.0
4417,127.0,74042.0,582.0,0.0,1.0,41.0,Mon Oct 31 17:35:05 +0000 2011,81914168.0,"Alexandria, VA",Richard ☝🏻Spencer,18307.0,all jews are,jews,RichardBSpencer,Tue Sep 19 14:51:10 +0000 2017,"@TheLibertyLamp Not all Jews are neocons, but all neocons are Jews. No way US would be this insane in ME if it didn… https://t.co/SE266qZIRz",402181258.0,Hate speech,0.0
4419,1.0,98.0,346.0,0.0,1.0,0.0,Mon Oct 01 14:16:36 +0000 2012,149249831.0,"Dickinson, TX",Travis,4867.0,all jews are,jews,TravisLaPew,Tue Sep 19 14:18:34 +0000 2017,@OhNoSheTwitnt Christians believe The Rapture can't happen until all Jews have  converted to Christianity. So hold… https://t.co/70tdOFiuaN,856437054.0,Hate speech,0.0
4420,0.0,237.0,593.0,0.0,1.0,0.0,Thu Apr 25 17:11:15 +0000 2013,1379951695.0,"Hicksville, USA",Simon Jester,5607.0,all jews are,jews,Deathtothefilth,Tue Sep 19 13:19:11 +0000 2017,"@asymmetricinfo Please, read my earlier responses to your tweet &amp; actually respond. Do you think that ""jews are sub… https://t.co/wBrcaMfJIW",1379951695.0,Hate speech,0.0
4421,0.0,301.0,186.0,0.0,0.0,0.0,Sun Apr 09 15:08:52 +0000 2017,,"Suffolk, VA",Kevin Chappell,18186.0,all jews are,jews,thurisaz17,Tue Sep 19 13:17:02 +0000 2017,"Well, I mean...  It's not anti-semetic at all, but a very valid point.

America's Jews Are Driving America's Wars: https://t.co/D03w3KGxf7",8.510895370066985e+17,Hate speech,0.0
4426,1.0,4259.0,45.0,0.0,1.0,0.0,Sun Jul 10 15:53:08 +0000 2016,9.09206262981714e+17,America,Tree of Logic 🌲 👌,11247.0,all jews are,jews,Tree_of_Logic,Tue Sep 19 05:04:32 +0000 2017,@realMoarpheus I don't know anything about the Mafia. All I know is that Jews are the minority and whites are the M… https://t.co/thJtpXkjaz,7.521687882049167e+17,Hate speech,-0.1027
4427,0.0,1233.0,2171.0,0.0,2.0,0.0,Fri Aug 26 02:48:23 +0000 2016,8.747312405361009e+17,"Manalapan, NJ",Jake Fradkin,33648.0,all jews are,jews,jsftennis,Tue Sep 19 04:30:24 +0000 2017,@SocialistAngel @GOP You truly are an antimaitic look. Arabs have much much more land than Israel. All we Jews have is Israel. Get a life.,7.69003529860182e+17,Hate speech,-0.5106
4429,1.0,197.0,254.0,0.0,0.0,0.0,Thu Apr 16 04:25:35 +0000 2009,,Ithaca,(((R. Lesses))),15315.0,all jews are,jews,argaman,Tue Sep 19 03:24:32 +0000 2017,Just a reminder to everyone - Not all Jews are rich! I am tired of the assumption *among Jews* (as well as antisemites) that all are rich.,31642462.0,Hate speech,-0.5106
4430,0.0,338.0,2227.0,0.0,3.0,0.0,Sat Jul 08 07:49:50 +0000 2017,983556356.0,"California, USA",SeekingTruth🇮🇱🇺🇸🇦🇲,1393.0,all jews are,jews,TruthBeTold831,Tue Sep 19 03:18:08 +0000 2017,@jamoka4zo @Deanofcomedy @realDonaldTrump They all are pretty much just pissed and filled with hatred that Jews wou… https://t.co/hlABwcdao6,8.835939586762465e+17,Hate speech,0.0
4431,0.0,2550.0,4999.0,0.0,0.0,0.0,Tue Mar 17 16:03:21 +0000 2009,,"Chicago, IL",Sarah Litsa Press,6744.0,all jews are,jews,spressto,Tue Sep 19 03:16:43 +0000 2017,"Booo Bibi! You are the worst! Speaking on behalf of all liberal Jews, please get arrested or step down or something… https://t.co/7ysv4Pqns9",24903402.0,Hate speech,0.0
4433,0.0,149.0,331.0,0.0,1.0,0.0,Sat Jan 05 18:11:25 +0000 2013,392500422.0,"Kentucky, USA",Alt Crispy Colonel,950.0,all jews are,jews,fleastinkman2,Tue Sep 19 02:18:39 +0000 2017,"@VulgarEconomics about your tweet that you want to see dead cops, I can't wait until we see dead Jews. Do you think you all are immune?",1063631456.0,Hate speech,-0.6705
4435,0.0,1104.0,2134.0,0.0,1.0,0.0,Mon Oct 15 05:09:28 +0000 2012,17889684.0,Texas,HODL SETH HODL,11076.0,all jews are,jews,BalouGold,Tue Sep 19 01:29:57 +0000 2017,@Tylerpaper And all of those concentration camps that Jews are asking to have torn down because they've been usurpe… https://t.co/Vi49zSZMZO,881595260.0,Hate speech,-0.25
4436,0.0,5726.0,6225.0,0.0,0.0,0.0,Fri Mar 06 20:06:08 +0000 2009,,"Kokomo, IN",Matthew Boicourt,576310.0,all jews are,jews,syssecserv,Tue Sep 19 00:26:04 +0000 2017,"it's all Prophetic, because the one that the Ashkenazi Jews and the Muslims and Buddhists are looking for",23111022.0,Hate speech,0.0
4437,4.0,114.0,119.0,0.0,0.0,0.0,Wed Sep 17 21:38:42 +0000 2008,16337670.0,"New York State, USA","Keshet, maid of clay",53597.0,all jews are,jews,ayellowbirds,Tue Sep 19 00:13:28 +0000 2017,there are Jews of African ancestry. There are Jewish trans women. There are trans women of color... why is it so absurd these could all &gt;,16337670.0,Hate speech,-0.4019
4438,1.0,510.0,706.0,0.0,2.0,0.0,Tue Dec 06 18:35:07 +0000 2016,8.239611439117844e+17,"North Carolina, USA",John🐸🥛🇸🇾,3899.0,all jews are,jews,JohnColt_,Tue Sep 19 00:07:35 +0000 2017,@Illegal_Aryan @matthew_laramie Jews are all mentally ill,8.062053454629642e+17,Hate speech,-0.2263
4441,2.0,4897.0,4456.0,0.0,1.0,0.0,Sun Nov 06 01:35:13 +0000 2016,4252443552.0,"Texas, USA",Kizzy,2807.0,all jews are,jews,cat_kizzy,Mon Sep 18 23:31:08 +0000 2017,@sweetlynnkisses What gets me are believers who read the Old Testament but still hate Jews? I do not get it!?!? Why! It's all about Jesus,7.950770441240617e+17,Hate speech,0.0
4442,0.0,3390.0,4188.0,0.0,1.0,0.0,Wed May 18 10:19:53 +0000 2011,7.616433445188731e+17,Earth,karen donaldson,72012.0,i hate jews,jews,karendonaldson2,Sun Sep 24 21:13:23 +0000 2017,"@shahad78six I'll fix that, I love Jews but hate any form of animal cruelty, Jesus was Jewish &amp; I love ❤️ JESUS, my saviour",300773836.0,Hate speech,-0.765
4443,0.0,1945.0,1126.0,0.0,1.0,0.0,Sat Sep 19 15:38:53 +0000 2009,622024793.0,Texas,Julie Weathers,73086.0,i hate jews,jews,Julie_Weathers,Sun Sep 24 20:46:20 +0000 2017,"@ValeriePlame Except you know, when it's Jews. Then feel free to hate them like I do and always have. Love Valerie.",75574857.0,Hate speech,0.0
4448,1.0,11643.0,988.0,0.0,1.0,0.0,Thu Aug 13 23:39:35 +0000 2009,2384025274.0,"Manhattan, NY",Adam Herman,93628.0,i hate jews,jews,AdamZHerman,Sun Sep 24 15:48:58 +0000 2017,"@RichWarnock_23 I already explained to you that this is how The Third Reich happened. ""I don't hate Jews but this e… https://t.co/pTJL0HGwKv",65502374.0,Hate speech,0.0
4449,0.0,279.0,239.0,0.0,0.0,0.0,Mon Feb 17 17:24:16 +0000 2014,,"Houston, TX",King Reezy,13252.0,i hate jews,jews,Reusstrade,Sun Sep 24 15:44:47 +0000 2017,Then i got to deal with the fuckn jews tomorrow. Spics at the taco spot. Always something to hate on. Lolol.,2348804286.0,Hate speech,-0.4404
4450,0.0,943.0,189.0,0.0,1.0,0.0,Thu Mar 21 23:07:45 +0000 2013,16076032.0,"Laguna Hills, CA",Sam rothenberg,31381.0,i hate jews,jews,sam_rothenberg,Sun Sep 24 15:41:36 +0000 2017,@ggreenwald You know Arabs hate Jews right? They would cut ur throat if you were alone with them I guarantee it.,1287201037.0,Hate speech,0.0
4452,0.0,243.0,634.0,0.0,2.0,0.0,Mon Sep 16 07:50:34 +0000 2013,3107509399.0,"Coweta, OK",Julie Ann,1568.0,i hate jews,jews,Insideoutjules,Sun Sep 24 12:51:44 +0000 2017,@canarymission @moe_wahdan I don't hate Jews,1870626306.0,Hate speech,-0.875
4453,0.0,82.0,610.0,0.0,1.0,0.0,Wed Feb 10 05:01:48 +0000 2010,133938408.0,Maine,kimberly stuart,2210.0,i hate jews,jews,findingfityoga,Sun Sep 24 11:55:53 +0000 2017,@Impeach_D_Trump I agree they would it also strikes me as curious that they forget Jesus was a Jew but they hate Jews contradiction much?,112934027.0,Hate speech,0.0
4455,0.0,335.0,843.0,0.0,2.0,0.0,Sat Aug 05 10:38:08 +0000 2017,8.733702597255741e+17,"Houston, TX",Svenja,376.0,i hate jews,jews,SvenjaK88,Sun Sep 24 05:03:07 +0000 2017,"@goosebumps_fan @sassygayrepub You hate gays, Jews, conservatives. Don't care. Go jihad. I'm not trying to talk to you",8.937831693543916e+17,Hate speech,0.0
4456,2.0,169.0,603.0,0.0,0.0,0.0,Thu Aug 28 20:14:23 +0000 2014,,"Florida, USA",TTOUR,9996.0,i hate jews,jews,TTOURTV,Sun Sep 24 03:58:04 +0000 2017,yeah I hate the jews too https://t.co/TILPxZBkfV,2777105401.0,Hate speech,0.0
4459,2.0,1903.0,1959.0,0.0,2.0,0.0,Sat Sep 24 19:35:14 +0000 2016,8.715218828262646e+17,United States,Just a Rancher,9473.0,i hate jews,jews,RodneyLeatherb1,Sat Sep 23 22:32:02 +0000 2017,"@JoshCox69 @Bee06638915 That statement just never made sense to me ""Jews will not replace us"" I'm very sure no Jew… https://t.co/ZcPjOalceO",7.79766160774443e+17,Hate speech,0.0
4460,0.0,1.0,12.0,0.0,0.0,0.0,Sat Sep 23 04:09:58 +0000 2017,,United States,a.f,31.0,i hate jews,jews,af94721121,Sat Sep 23 21:13:40 +0000 2017,If I hate Jews why am I dating one we just make ourselves look more Jewish,9.114424930440684e+17,Hate speech,-0.7506
4463,1.0,2678.0,4994.0,0.0,0.0,0.0,Sun Nov 06 23:46:41 +0000 2016,,"Californication, USA ",67Tiger3,11102.0,i hate jews,jews,67tiger3,Sat Sep 23 16:38:59 +0000 2017,"If I Hate Democrats &amp; Since Jews Voted 4 Socialists-Democrats Does That Mean I'm A Nazis, Intolerant, Bigoted, &amp; An… https://t.co/n3nm4eWBPA",7.954121148064768e+17,Hate speech,-0.5719
4467,2.0,1233.0,2171.0,0.0,2.0,0.0,Fri Aug 26 02:48:23 +0000 2016,259476336.0,"Manalapan, NJ",Jake Fradkin,33648.0,i hate jews,jews,jsftennis,Sat Sep 23 12:30:28 +0000 2017,@tomttw1tter @JVL_Watch Deny all you want but I know it's antisemitism. Most Jews know its antisemitism. Your hate will be defeated,7.69003529860182e+17,Hate speech,-0.5574
4470,1.0,300.0,167.0,0.0,1.0,0.0,Sat Jun 03 16:51:32 +0000 2017,,Australia,judy williams,7830.0,i hate jews,jews,Judywil8888,Sat Sep 23 08:49:46 +0000 2017,NEVER FORGETWW2 HITLER EVIL I 💖THE JEWISH 👊Jews Are Still the Biggest Target of Religious Hate Crimes https://t.co/tQXUNekvdV via @jdforward,8.710467046776381e+17,Hate speech,-0.1027
4471,5.0,990.0,119.0,0.0,2.0,0.0,Sat Mar 22 07:30:21 +0000 2014,8.94639292462506e+17,"California, USA",Ⓜ️αrnssj,138770.0,i hate jews,jews,Marnssj,Sat Sep 23 03:58:02 +0000 2017,"@MrFrexit @nontolerantman Sigh I hate these privileged jews always Zionsplaining about how ""racism against whites o… https://t.co/rfiSOkc6So",2402871253.0,Hate speech,-0.7003
4477,1.0,1381.0,4234.0,0.0,1.0,0.0,Tue Aug 22 17:44:16 +0000 2017,793325617.0,United States,Patriot Jew,210.0,i hate jews,jews,Patriot_Jew,Fri Sep 22 20:45:40 +0000 2017,"@pmccarthy60 I hate to say if, but most leftist Jews choose leftism over Jewish values.",9.000510049005568e+17,Hate speech,0.0
4478,1.0,998.0,1219.0,0.0,1.0,0.0,Mon May 02 11:46:29 +0000 2011,364010095.0,"Washington, DC",((Shay Khatiri)),21841.0,i hate jews,jews,ShayKhatiri,Fri Sep 22 20:12:49 +0000 2017,"@whitneymlj Same problem I have w/ the ""love Jews but hate Israel crowd."" If it's really human rights, what's the o… https://t.co/yrWIHcdc6k",291650851.0,Hate speech,0.0
4479,1.0,135.0,237.0,0.0,0.0,0.0,Mon Jul 18 18:47:07 +0000 2016,,"Manhattan, NY",NYChik,2760.0,i hate jews,jews,new_york_chik,Fri Sep 22 19:56:06 +0000 2017,"I hate what deserves to be hated. Islam compromises democracy, safety for women/children/jews/lgbt, freedom of spee… https://t.co/d1hxmiJbSc",7.551116742861906e+17,Hate speech,0.0
4482,0.0,95.0,183.0,0.0,2.0,0.0,Mon Jan 25 00:53:00 +0000 2016,1367531.0,"Pleasantville , NJ ",Luz e Rodriguez,5169.0,i hate jews,jews,LuzeRodriguez6,Fri Sep 22 17:48:56 +0000 2017,"@FoxNews @AmbJohnBolton I think hate speech is under attack! Jews will not replace us, should not be protected by t… https://t.co/fBQuAfJ7kO",4843803699.0,Hate speech,-0.3182
4485,0.0,224.0,801.0,1.0,0.0,0.0,Sun Aug 02 13:21:46 +0000 2009,,"Blue Earth, MN",markus  rehbach,1060.0,i hate jews,jews,troonatnoor,Fri Sep 22 11:32:06 +0000 2017,"I uploaded a new episode, ""MP3 The Jew's Trinity of Hate The Virgin Mary, Jesus, and Adolf Hitler"", on #spreaker https://t.co/mlrEF4pIeM",62258957.0,Hate speech,0.0
4487,0.0,31.0,148.0,0.0,0.0,0.0,Fri Feb 03 19:37:40 +0000 2017,,trump tower,Cuck,5378.0,i hate jews,jews,autismSJW,Fri Sep 22 09:10:08 +0000 2017,"i hate jews, i hate chinks",8.276019690407854e+17,Hate speech,0.0
4488,1.0,747.0,1445.0,0.0,2.0,1.0,Mon Mar 13 10:36:18 +0000 2017,8.615695533981491e+17,"Boston, MA ",Jeff Johnson,4759.0,i hate jews,jews,JJPats420,Fri Sep 22 07:06:34 +0000 2017,@mara_krmenadla @IrishMexican1 He wants the power he felt when he was helping to throw jews in the oven. He funds… https://t.co/ChuUGo3uNE,8.412364698973921e+17,Hate speech,0.0
4492,0.0,192.0,458.0,0.0,1.0,0.0,Sun Sep 01 17:48:21 +0000 2013,1719784297.0,"New York, USA",🇺🇸Perroblanco,6004.0,i hate jews,jews,cjameslrt,Fri Sep 22 03:22:43 +0000 2017,@JohnQPangolin I think you just hate jews.,1719784297.0,Hate speech,0.0
4496,2.0,6486.0,1549.0,0.0,1.0,0.0,Wed Dec 04 19:28:55 +0000 2013,2230388154.0,"Portland, OR, USA",Terrina Aguilar 🇸🇾,271564.0,i hate jews,jews,TerrinaMajnoona,Fri Sep 22 00:45:26 +0000 2017,@Partisangirl I mean...lol they also hate other Jews who are anti-Zionist lol,2230388154.0,Hate speech,-0.34
4499,1.0,186.0,195.0,0.0,0.0,1.0,Thu Jul 06 23:28:07 +0000 2017,,"Washington, USA",Rick Deckard,4584.0,i hate jews,jews,Jumbled_Senses,Fri Sep 22 00:15:06 +0000 2017,"Ugh, I hate it when I mistakenly say Jews are behind America's wars, then I defend it by saying lots of neocons are… https://t.co/mAaSXvjPco",8.831053057222124e+17,Hate speech,-0.2023
4500,0.0,1653.0,2244.0,1.0,0.0,0.0,Wed Feb 18 06:35:16 +0000 2009,,San Francisco,Melanie Nathan,17422.0,i hate jews,jews,MelanieNathan1,Thu Sep 21 23:52:30 +0000 2017,#Oakland So I hope the little coward who resorts to graffiti on this Holy Day for Jews sees this: Nothing more than… https://t.co/oLrCAYRkOx,21175055.0,Hate speech,-0.2755
4504,1.0,380.0,600.0,0.0,1.0,0.0,Thu Dec 17 19:07:04 +0000 2009,17382107.0,"Washington, DC",Literal Cat Feminist,13387.0,i hate jews,jews,trabblescrabble,Thu Sep 21 22:14:38 +0000 2017,"@JabroniSean Like i get it already it's cool to hate Jews and Nazis have fly style but like, get fucked with this bs",97504885.0,Hate speech,-0.8271
4505,2.0,3390.0,2317.0,1.0,0.0,0.0,Wed Jul 21 20:21:24 +0000 2010,,Florida,Dawn,88946.0,i hate jews,jews,aurora_g96,Thu Sep 21 21:47:51 +0000 2017,I Hate Everything About Jews #PlameASong,169209848.0,Hate speech,-0.7096
4506,0.0,13.0,138.0,0.0,2.0,0.0,Fri Nov 13 19:08:54 +0000 2009,8.947488947891159e+17,"Albuquerque, NM",For the dead,623.0,i hate jews,jews,porlosmuertos,Thu Sep 21 21:41:46 +0000 2017,@jamesadamore I hate the KKK but Grand wizard sounds cool @ValeriePlame jews caused all wars,89769600.0,Hate speech,0.0
4507,0.0,6057.0,1676.0,0.0,4.0,0.0,Thu Mar 19 00:35:10 +0000 2009,2950546025.0,"California, USA",Brian Wallos,10731.0,i hate jews,jews,MRBenchwarmer,Thu Sep 21 21:12:57 +0000 2017,@jeffreymval @davidwebbshow @rosalita2740 @FLOTUS So u are a racist? Do u hate Jews and gays too ? I can tell you are an angry racist dude,25197377.0,Hate speech,0.0
4508,0.0,127.0,99.0,0.0,0.0,0.0,Tue May 03 06:17:17 +0000 2016,,"Comptche, CA",ASDeckard,9194.0,i hate jews,jews,AsDeckard,Thu Sep 21 21:08:40 +0000 2017,"""Bro, I don't 'hate jews,' I just support Palestine.""

""Who is leading a 50 year offensive war with Jewish genocide… https://t.co/Z5bmsVnCrL",7.273814954642104e+17,Hate speech,0.0
4513,0.0,52.0,276.0,0.0,2.0,0.0,Thu Apr 06 15:22:49 +0000 2017,9.104483144742708e+17,NoVA,"Alles ist gut, Bro!",4255.0,i hate jews,jews,Nihilist_Troll,Thu Sep 21 20:36:49 +0000 2017,"@_Younger_Z @ValeriePlame I agree. If she just said, ""What? I hate Jews?"" then she'd just be an ass-hole, instead o… https://t.co/MUqFx2KDr6",8.500058813119611e+17,Hate speech,0.0
4514,4.0,429.0,55.0,1.0,1.0,1.0,Sun Mar 11 22:53:53 +0000 2012,7.062779857211965e+17,"Austin, TX",Beto The Elder ®,20965.0,i hate jews,jews,Beto_In_Austin,Thu Sep 21 20:35:58 +0000 2017,"@molratty #PlameASong
(I Love You, For Sentimental Reasons)
I Hate Jews, For Anti-Semite Reasons",521752323.0,Hate speech,0.0
4515,3.0,11.0,62.0,0.0,1.0,1.0,Thu Jul 27 22:52:49 +0000 2017,1065869268.0,MA USA,almo🇺🇸,166.0,i hate jews,jews,alisetteo,Thu Sep 21 20:27:12 +0000 2017,@JohnFromCranber I continue to see a hate pushed towards whites lately.Just like the hate pushed towards Jews from… https://t.co/hd8IZM9hG7,8.907065681441874e+17,Hate speech,-0.7096
4516,0.0,138.0,129.0,0.0,0.0,0.0,Mon Apr 10 17:10:01 +0000 2017,,California,J Blackshear,1150.0,i hate jews,jews,xjblackshearx,Thu Sep 21 20:06:36 +0000 2017,Why do people hate Jews so much? I don't get it. https://t.co/D5vRQU6lDl,8.514824125800899e+17,Hate speech,0.0
4517,0.0,561.0,257.0,0.0,3.0,0.0,Fri Jan 20 15:22:13 +0000 2017,8.978503645019218e+17,"Detroit, MI",Eddie Valiant,34070.0,i hate jews,jews,Detroit_Dragon,Thu Sep 21 20:05:27 +0000 2017,"@BladderControl3 @cnnbnt @polNewsInfinity See, I disagree there, I just don't see Jews having any real hate for Wes… https://t.co/VF4GGdIoXh",8.224642536219156e+17,Hate speech,0.0
4519,0.0,90.0,260.0,0.0,1.0,0.0,Wed Aug 23 00:17:43 +0000 2017,27915442.0,"Lynchburg, VA",YesYou'reDeplorable,152.0,i hate jews,jews,yesURdeplorable,Thu Sep 21 19:39:18 +0000 2017,"@MissSchliez I don't I hate Jews, I hate that our foreign policy in the Middle East revolves around Israel's interests.",9.001500181196718e+17,Hate speech,0.0
4520,3.0,13952.0,404.0,0.0,1.0,0.0,Tue Oct 23 22:20:57 +0000 2007,454119389.0,"Washington, DC",Del Williams,142579.0,i hate jews,jews,delwilliams,Thu Sep 21 19:37:20 +0000 2017,"@BecketAdams Valerie Plame is the person who says “I know a Black person so I’m not racist type,  targeting Jews th… https://t.co/Ok5qVtShTY",9637422.0,Hate speech,0.0
4521,6.0,14114.0,984.0,0.0,0.0,1.0,Fri Apr 24 17:48:15 +0000 2009,,The Peach State,Height Supremacist.,332035.0,i hate jews,jews,ImJustCeej,Thu Sep 21 19:14:11 +0000 2017,"I can't make out most of this, but I see:

Dykes on Bikes
Jews who hate Jesus
Gangster Rappers
Occupational Whores… https://t.co/VWGWPmzeMl",34988016.0,Hate speech,0.0
4522,0.0,374.0,2116.0,0.0,2.0,0.0,Tue Jan 06 11:12:20 +0000 2009,21833728.0,Worcester,tonymacaroni,20481.0,i hate jews,jews,tonymacaroni,Thu Sep 21 18:51:26 +0000 2017,"@Brasilmagic @yashar Read her timeline. It's not just 'I dislike Israel', its 'I hate Jews'.",18670278.0,Hate speech,-0.6652
4523,0.0,649.0,1034.0,0.0,0.0,1.0,Thu Feb 09 08:11:59 +0000 2017,,Las Vegas,Sergio Dericks,26768.0,i hate jews,jews,sergio_dericks,Thu Sep 21 18:48:52 +0000 2017,How can a Jewish Man or Woman be ritious? When the Alt-Right &amp; hate from GOP don't like Jews? How can you back that… https://t.co/UIRpwuXzpv,8.296037378742886e+17,Hate speech,-0.0772
4525,0.0,0.0,3.0,0.0,0.0,0.0,Fri Sep 08 11:31:26 +0000 2017,,"Houston, TX",Julius Ceasar,7.0,i hate jews,jews,Daddy_Ceasar,Thu Sep 21 18:24:16 +0000 2017,I hate Jews,9.06117770575827e+17,Hate speech,-0.6597
4526,1.0,991.0,1526.0,0.0,0.0,0.0,Thu May 02 00:01:51 +0000 2013,,"Washington, DC",Seth Samuels,22325.0,i hate jews,jews,sethuels,Thu Sep 21 18:16:18 +0000 2017,"Forgive me for sharing the article ""I hate all Jews"" it's just that I didn't read past the word ""I"" in the headline. https://t.co/ashZaWhUcN",1395828162.0,Hate speech,-0.6288
4527,2.0,2772.0,1788.0,0.0,3.0,0.0,Tue Jun 28 04:09:46 +0000 2011,1899387469.0,NYC,Megan Sass,14091.0,i hate jews,jews,Megan_Sass,Thu Sep 21 17:46:39 +0000 2017,@MaggieSkitty @BigDickDSA @ValeriePlame And most American Jews I know hate Bibi. (And Trump.),325342540.0,Hate speech,-0.4404
4529,53.0,36884.0,547.0,0.0,0.0,3.0,Mon Jun 15 21:35:44 +0000 2009,47451496.0,DC,Jesse Berney,134958.0,i hate jews,jews,jesseberney,Thu Sep 21 16:53:49 +0000 2017,Maybe it's for the best. But I hate to think of my Jewishness as defined by people who hate Jews. So need to put some thought into this.,47451496.0,Hate speech,-0.7633
4534,0.0,3492.0,3508.0,0.0,1.0,0.0,Wed May 20 23:25:22 +0000 2015,14135426.0,"Los Angeles, CA",Ira Blacker,10302.0,i hate jews,jews,blacker_ira,Thu Sep 21 15:16:30 +0000 2017,@keithellison Re ur Nazi'a &amp; Jews vs. Illegals and U.S. I noticed you never answered ur own question as you hate Jews. Also comparison sucks,3292145020.0,Hate speech,-0.29600000000000004
4536,0.0,905.0,1724.0,1.0,0.0,0.0,Sat Mar 12 22:41:29 +0000 2011,,"Calgary,AB",Democracy is DEAD,26691.0,i hate jews,jews,FailinDemocracy,Thu Sep 21 14:21:25 +0000 2017,"We all know that Arabs hate the Jews... yet there has been NO ""terror"" attacks in #Israel ... can you think why not? Haha I can!",265041082.0,Hate speech,0.0
4541,0.0,111.0,24.0,0.0,1.0,0.0,Wed Apr 05 14:53:35 +0000 2017,283323982.0,"Ohio, USA",ProWhite,10154.0,i hate jews,jews,ContraVersey,Thu Sep 21 05:15:47 +0000 2017,"@BasketOfAwesome wow -  i'd hate to hear what you have to say about Asians, Jews, Blacks, Hispanics  since they obj… https://t.co/C4cj7y81CI",8.496361374592246e+17,Hate speech,0.0
4542,4.0,1007.0,2226.0,0.0,1.0,1.0,Tue May 15 00:20:35 +0000 2012,8.947488947891159e+17,"Houston, TX",Stefan The Adequate,8256.0,i hate jews,jews,StefanNotSteven,Thu Sep 21 04:29:52 +0000 2017,@JamesADamore I understand enough about the KKK. They hate minorities and Jews. They're willing to use violence to… https://t.co/HiazXn7L7U,580452078.0,Hate speech,-0.861
4543,1.0,797.0,713.0,0.0,2.0,1.0,Mon Sep 07 02:19:28 +0000 2009,3022099694.0,St Louis mo,JaKe W,24566.0,i hate jews,jews,colbywinters,Thu Sep 21 04:00:31 +0000 2017,@Pootie_Tang666 @ChurchofSatan I'm gonna wake up tommorrow and have 150 hate dms from angry satanic Irish Jews from the church...lmao!!!,72181342.0,Hate speech,-0.7184
4545,1.0,283.0,794.0,0.0,1.0,0.0,Sun Dec 11 07:11:48 +0000 2016,241316195.0,Metro DC,Amitai,3926.0,i hate jews,jews,MildManifesto,Thu Sep 21 02:13:39 +0000 2017,@WaladShami when people say palestinian rights activists hate jews like me lmao &lt;3 shanah tova u metuka i forget ho… https://t.co/qjS5fw8sDQ,8.078453196985139e+17,Hate speech,0.0
4546,0.0,99.0,122.0,0.0,2.0,0.0,Sat Jul 30 20:46:16 +0000 2016,7.718925081839124e+17,Dixie,☘️🕈Alasdair 🕈☘️,560.0,i hate jews,jews,ShinjisMemes,Thu Sep 21 01:46:21 +0000 2017,"@Matm2714 @KaivanShroff you admit why Jews hate Europeans we are Christians this is an eternal loop of hate, war, a… https://t.co/EcMAZPt9Dz",7.594903144406303e+17,Hate speech,-0.8885
4547,1.0,271.0,163.0,0.0,0.0,0.0,Sat Jan 28 15:03:15 +0000 2012,,"Kalamazoo, MI",KimJongTrill,5189.0,i hate jews,jews,CodyRMelvin,Thu Sep 21 01:35:51 +0000 2017,Know who didn't wash their dish out? Hitler. If u don't wash ur shit out I'm assuming you hate Jews you antiemetic fuck head,476836621.0,Hate speech,-0.6458
